# Automatically generated
# duptype id depth size device inode priority name
DUPTYPE_FIRST_OCCURRENCE 15081 7 3467 52 8995696 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/plugins/insertdatetime/plugin.7c870937d1bf.js
DUPTYPE_WITHIN_SAME_TREE -15081 8 3467 52 8993025 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/plugins/insertdatetime/plugin.js
DUPTYPE_WITHIN_SAME_TREE -15081 8 3467 52 8999714 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/plugins/insertdatetime/plugin.7c870937d1bf.js
DUPTYPE_WITHIN_SAME_TREE -15081 7 3467 52 8964493 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/plugins/insertdatetime/plugin.js
DUPTYPE_FIRST_OCCURRENCE 15021 7 3467 52 8753655 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/classes/util/Class.374d32203431.js
DUPTYPE_WITHIN_SAME_TREE -15021 7 3467 52 8751107 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/classes/util/Class.js
DUPTYPE_WITHIN_SAME_TREE -15021 8 3467 52 8994341 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/classes/util/Class.374d32203431.js
DUPTYPE_WITHIN_SAME_TREE -15021 8 3467 52 8988290 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/classes/util/Class.js
DUPTYPE_FIRST_OCCURRENCE 2343 2 3467 52 8754621 5 /openedx/staticfiles/js/vendor/jquery.truncate.b81308a54759.js
DUPTYPE_WITHIN_SAME_TREE -2343 2 3467 52 8750747 5 /openedx/staticfiles/js/vendor/jquery.truncate.js
DUPTYPE_WITHIN_SAME_TREE -2343 3 3467 52 8987931 5 /openedx/staticfiles/studio/js/vendor/jquery.truncate.js
DUPTYPE_WITHIN_SAME_TREE -2343 3 3467 52 9000803 5 /openedx/staticfiles/studio/js/vendor/jquery.truncate.b81308a54759.js
DUPTYPE_FIRST_OCCURRENCE 6843 4 3471 52 8753914 5 /openedx/staticfiles/common/js/components/views/paginated_view.5a1c160f4a60.js
DUPTYPE_WITHIN_SAME_TREE -6843 5 3471 52 8987341 5 /openedx/staticfiles/studio/common/js/components/views/paginated_view.js
DUPTYPE_WITHIN_SAME_TREE -6843 5 3471 52 8999990 5 /openedx/staticfiles/studio/common/js/components/views/paginated_view.5a1c160f4a60.js
DUPTYPE_WITHIN_SAME_TREE -6843 4 3471 52 8748140 5 /openedx/staticfiles/common/js/components/views/paginated_view.js
DUPTYPE_FIRST_OCCURRENCE 7851 4 3471 52 8754249 5 /openedx/staticfiles/js/vendor/CodeMirror/addons/match-highlighter.0cff5a63dc74.js
DUPTYPE_WITHIN_SAME_TREE -7851 4 3471 52 8750827 5 /openedx/staticfiles/js/vendor/CodeMirror/addons/match-highlighter.js
DUPTYPE_WITHIN_SAME_TREE -7851 5 3471 52 8988010 5 /openedx/staticfiles/studio/js/vendor/CodeMirror/addons/match-highlighter.js
DUPTYPE_WITHIN_SAME_TREE -7851 5 3471 52 9000325 5 /openedx/staticfiles/studio/js/vendor/CodeMirror/addons/match-highlighter.0cff5a63dc74.js
DUPTYPE_FIRST_OCCURRENCE 12679 6 3473 52 8995961 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/src/Table/Table.stories.c67b40fb4764.jsx
DUPTYPE_WITHIN_SAME_TREE -12679 6 3473 52 8977155 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/src/Table/Table.stories.jsx
DUPTYPE_FIRST_OCCURRENCE 14919 7 3475 52 8753678 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/classes/ui/Button.668cdcd6013f.js
DUPTYPE_WITHIN_SAME_TREE -14919 7 3475 52 8751131 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/classes/ui/Button.js
DUPTYPE_WITHIN_SAME_TREE -14919 8 3475 52 8988314 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/classes/ui/Button.js
DUPTYPE_WITHIN_SAME_TREE -14919 8 3475 52 8994364 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/classes/ui/Button.668cdcd6013f.js
DUPTYPE_FIRST_OCCURRENCE 6849 4 3481 52 8753918 5 /openedx/staticfiles/common/js/components/views/search_field.d17654ddf897.js
DUPTYPE_WITHIN_SAME_TREE -6849 5 3481 52 8987345 5 /openedx/staticfiles/studio/common/js/components/views/search_field.js
DUPTYPE_WITHIN_SAME_TREE -6849 4 3481 52 8748144 5 /openedx/staticfiles/common/js/components/views/search_field.js
DUPTYPE_WITHIN_SAME_TREE -6849 5 3481 52 8999994 5 /openedx/staticfiles/studio/common/js/components/views/search_field.d17654ddf897.js
DUPTYPE_FIRST_OCCURRENCE 14815 6 3485 52 8996439 5 /openedx/staticfiles/xblock/resources/staff_graded/static/js/src/staff_graded.16f8ac1c52db.js
DUPTYPE_WITHIN_SAME_TREE -14815 6 3485 52 8987151 5 /openedx/staticfiles/xblock/resources/staff_graded/static/js/src/staff_graded.js
DUPTYPE_WITHIN_SAME_TREE -14815 7 3485 52 9234524 5 /openedx/staticfiles/studio/xblock/resources/staff_graded/static/js/src/staff_graded.js
DUPTYPE_WITHIN_SAME_TREE -14815 7 3485 52 9257244 5 /openedx/staticfiles/studio/xblock/resources/staff_graded/static/js/src/staff_graded.16f8ac1c52db.js
DUPTYPE_FIRST_OCCURRENCE 10005 5 3488 52 8997124 5 /openedx/staticfiles/js/bower/jquery/src/ajax/xhr.a495ef52c6e6.js
DUPTYPE_WITHIN_SAME_TREE -10005 6 3488 52 9234287 5 /openedx/staticfiles/studio/js/bower/jquery/src/ajax/xhr.js
DUPTYPE_WITHIN_SAME_TREE -10005 10 3488 52 9252981 5 /openedx/staticfiles/studio/xblock/resources/edx_sga/static/js/bower/jquery/src/ajax/xhr.js
DUPTYPE_WITHIN_SAME_TREE -10005 9 3488 52 8986998 5 /openedx/staticfiles/xblock/resources/edx_sga/static/js/bower/jquery/src/ajax/xhr.js
DUPTYPE_WITHIN_SAME_TREE -10005 10 3488 52 9256984 5 /openedx/staticfiles/studio/xblock/resources/edx_sga/static/js/bower/jquery/src/ajax/xhr.a495ef52c6e6.js
DUPTYPE_WITHIN_SAME_TREE -10005 9 3488 52 8994412 5 /openedx/staticfiles/xblock/resources/edx_sga/static/js/bower/jquery/src/ajax/xhr.a495ef52c6e6.js
DUPTYPE_WITHIN_SAME_TREE -10005 5 3488 52 8986064 5 /openedx/staticfiles/js/bower/jquery/src/ajax/xhr.js
DUPTYPE_WITHIN_SAME_TREE -10005 6 3488 52 9257773 5 /openedx/staticfiles/studio/js/bower/jquery/src/ajax/xhr.a495ef52c6e6.js
DUPTYPE_FIRST_OCCURRENCE 3141 2 3496 52 9001213 5 /openedx/staticfiles/studio/templates/certificate-details.011ddbbaf2a8.underscore
DUPTYPE_WITHIN_SAME_TREE -3141 2 3496 52 8993575 5 /openedx/staticfiles/studio/templates/certificate-details.underscore
DUPTYPE_FIRST_OCCURRENCE 3711 2 3496 52 8998586 5 /openedx/staticfiles/templates/peer_grading/peer_grading.89c6437e858a.html
DUPTYPE_WITHIN_SAME_TREE -3711 2 3496 52 8975494 5 /openedx/staticfiles/templates/peer_grading/peer_grading.html
DUPTYPE_FIRST_OCCURRENCE 3645 2 3506 52 8998674 5 /openedx/staticfiles/templates/header/user_dropdown.2b83b04eb3d7.html
DUPTYPE_WITHIN_SAME_TREE -3645 2 3506 52 8975809 5 /openedx/staticfiles/templates/header/user_dropdown.html
DUPTYPE_FIRST_OCCURRENCE 2105 2 3508 52 8998910 5 /openedx/staticfiles/js/dashboard/dropdown.f12b140df3a8.js
DUPTYPE_WITHIN_SAME_TREE -2105 2 3508 52 8976422 5 /openedx/staticfiles/js/dashboard/dropdown.js
DUPTYPE_FIRST_OCCURRENCE 15987 7 3510 52 8995814 5 /openedx/staticfiles/xblock/resources/poll/public/js/translations/en-us/textjs.cc1a91f625a0.js
DUPTYPE_WITHIN_SAME_TREE -15987 8 3510 52 9253201 5 /openedx/staticfiles/studio/xblock/resources/poll/public/js/translations/en_us/textjs.js
DUPTYPE_WITHIN_SAME_TREE -15987 8 3510 52 9253175 5 /openedx/staticfiles/studio/xblock/resources/poll/public/js/translations/en/textjs.js
DUPTYPE_WITHIN_SAME_TREE -15987 7 3510 52 8986604 5 /openedx/staticfiles/xblock/resources/poll/public/js/translations/en-us/textjs.js
DUPTYPE_WITHIN_SAME_TREE -15987 7 3510 52 8986582 5 /openedx/staticfiles/xblock/resources/poll/public/js/translations/en/textjs.js
DUPTYPE_WITHIN_SAME_TREE -15987 7 3510 52 8995802 5 /openedx/staticfiles/xblock/resources/poll/public/js/translations/en/textjs.cc1a91f625a0.js
DUPTYPE_WITHIN_SAME_TREE -15987 8 3510 52 9257173 5 /openedx/staticfiles/studio/xblock/resources/poll/public/js/translations/en/textjs.cc1a91f625a0.js
DUPTYPE_WITHIN_SAME_TREE -15987 7 3510 52 8986608 5 /openedx/staticfiles/xblock/resources/poll/public/js/translations/en_us/textjs.js
DUPTYPE_WITHIN_SAME_TREE -15987 8 3510 52 9253197 5 /openedx/staticfiles/studio/xblock/resources/poll/public/js/translations/en-us/textjs.js
DUPTYPE_WITHIN_SAME_TREE -15987 8 3510 52 9257185 5 /openedx/staticfiles/studio/xblock/resources/poll/public/js/translations/en-us/textjs.cc1a91f625a0.js
DUPTYPE_WITHIN_SAME_TREE -15987 8 3510 52 9257187 5 /openedx/staticfiles/studio/xblock/resources/poll/public/js/translations/en_us/textjs.cc1a91f625a0.js
DUPTYPE_WITHIN_SAME_TREE -15987 7 3510 52 8995816 5 /openedx/staticfiles/xblock/resources/poll/public/js/translations/en_us/textjs.cc1a91f625a0.js
DUPTYPE_FIRST_OCCURRENCE 6877 4 3514 52 8753899 5 /openedx/staticfiles/common/js/discussion/views/response_comment_show_view.688a01f1be61.js
DUPTYPE_WITHIN_SAME_TREE -6877 5 3514 52 8987298 5 /openedx/staticfiles/studio/common/js/discussion/views/response_comment_show_view.js
DUPTYPE_WITHIN_SAME_TREE -6877 4 3514 52 8747146 5 /openedx/staticfiles/common/js/discussion/views/response_comment_show_view.js
DUPTYPE_WITHIN_SAME_TREE -6877 5 3514 52 8999975 5 /openedx/staticfiles/studio/common/js/discussion/views/response_comment_show_view.688a01f1be61.js
DUPTYPE_FIRST_OCCURRENCE 15017 7 3524 52 8753687 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/classes/ui/Widget.3fb1ffe3bb10.js
DUPTYPE_WITHIN_SAME_TREE -15017 8 3524 52 8994373 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/classes/ui/Widget.3fb1ffe3bb10.js
DUPTYPE_WITHIN_SAME_TREE -15017 7 3524 52 8751140 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/classes/ui/Widget.js
DUPTYPE_WITHIN_SAME_TREE -15017 8 3524 52 8992926 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/classes/ui/Widget.js
DUPTYPE_FIRST_OCCURRENCE 9701 5 3525 52 8996573 5 /openedx/staticfiles/edx-bootstrap/node_modules/bootstrap/scss/mixins/_buttons.0d1d3c2ef8c4.scss
DUPTYPE_WITHIN_SAME_TREE -9701 5 3525 52 8976808 5 /openedx/staticfiles/edx-bootstrap/node_modules/bootstrap/scss/mixins/_buttons.scss
DUPTYPE_FIRST_OCCURRENCE 5135 3 3532 52 8997692 5 /openedx/staticfiles/js/vendor/flot/jquery.flot.selection.min.9ae26fd8e59e.js
DUPTYPE_WITHIN_SAME_TREE -5135 3 3532 52 8964618 5 /openedx/staticfiles/js/vendor/flot/jquery.flot.selection.min.js
DUPTYPE_WITHIN_SAME_TREE -5135 4 3532 52 9000529 5 /openedx/staticfiles/studio/js/vendor/flot/jquery.flot.selection.min.9ae26fd8e59e.js
DUPTYPE_WITHIN_SAME_TREE -5135 4 3532 52 8993155 5 /openedx/staticfiles/studio/js/vendor/flot/jquery.flot.selection.min.js
DUPTYPE_FIRST_OCCURRENCE 10369 5 3532 52 8753888 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/jquery.tinymce.min.3030bb53c364.js
DUPTYPE_WITHIN_SAME_TREE -10369 6 3532 52 8999959 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/jquery.tinymce.min.3030bb53c364.js
DUPTYPE_WITHIN_SAME_TREE -10369 6 3532 52 8988253 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/jquery.tinymce.min.js
DUPTYPE_WITHIN_SAME_TREE -10369 5 3532 52 8751070 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/jquery.tinymce.min.js
DUPTYPE_FIRST_OCCURRENCE 1667 2 3536 52 8754505 5 /openedx/staticfiles/edumedia/css/certificate.2db6d07d7301.css
DUPTYPE_WITHIN_SAME_TREE -1667 2 3536 52 8747098 5 /openedx/staticfiles/edumedia/css/certificate.css
DUPTYPE_FIRST_OCCURRENCE 6175 3 3537 52 9000942 5 /openedx/staticfiles/studio/js/views/edit_chapter.5d96930ba531.js
DUPTYPE_WITHIN_SAME_TREE -6175 3 3537 52 8993802 5 /openedx/staticfiles/studio/js/views/edit_chapter.js
DUPTYPE_FIRST_OCCURRENCE 2376 2 3539 52 8998928 5 /openedx/staticfiles/js/verify_student/CameraCapture.9d11e9fa6a05.as
DUPTYPE_WITHIN_SAME_TREE -2376 2 3539 52 8976621 5 /openedx/staticfiles/js/verify_student/CameraCapture.as
DUPTYPE_FIRST_OCCURRENCE 16039 7 3542 52 8995783 5 /openedx/staticfiles/xblock/resources/poll/public/js/translations/ru/textjs.584e48c75cae.js
DUPTYPE_WITHIN_SAME_TREE -16039 7 3542 52 8986549 5 /openedx/staticfiles/xblock/resources/poll/public/js/translations/ru/textjs.js
DUPTYPE_WITHIN_SAME_TREE -16039 8 3542 52 9253142 5 /openedx/staticfiles/studio/xblock/resources/poll/public/js/translations/ru/textjs.js
DUPTYPE_WITHIN_SAME_TREE -16039 8 3542 52 9257154 5 /openedx/staticfiles/studio/xblock/resources/poll/public/js/translations/ru/textjs.584e48c75cae.js
DUPTYPE_FIRST_OCCURRENCE 1377 1 3542 52 8999275 5 /openedx/staticfiles/templates/user_dropdown.d1be8dd5e771.html
DUPTYPE_WITHIN_SAME_TREE -1377 1 3542 52 8974562 5 /openedx/staticfiles/templates/user_dropdown.html
DUPTYPE_FIRST_OCCURRENCE 7539 4 3544 52 8997350 5 /openedx/staticfiles/edx-bootstrap/node_modules/bootstrap/scss/_tables.ec7f2a3120db.scss
DUPTYPE_WITHIN_SAME_TREE -7539 4 3544 52 8976738 5 /openedx/staticfiles/edx-bootstrap/node_modules/bootstrap/scss/_tables.scss
DUPTYPE_FIRST_OCCURRENCE 271 1 3548 52 8999199 5 /openedx/staticfiles/bundles/WelcomeMessage.492dfc31109f.js
DUPTYPE_WITHIN_SAME_TREE -271 1 3548 52 8965139 5 /openedx/staticfiles/bundles/WelcomeMessage.a9b24a89715d51bbd8f2.js
DUPTYPE_WITHIN_SAME_TREE -271 2 3548 52 8993388 5 /openedx/staticfiles/studio/bundles/WelcomeMessage.a9b24a89715d51bbd8f2.js
DUPTYPE_WITHIN_SAME_TREE -271 2 3548 52 9001106 5 /openedx/staticfiles/studio/bundles/WelcomeMessage.a9b24a89715d51bbd8f2.492dfc31109f.js
DUPTYPE_WITHIN_SAME_TREE -271 2 3548 52 9001116 5 /openedx/staticfiles/studio/bundles/WelcomeMessage.492dfc31109f.js
DUPTYPE_WITHIN_SAME_TREE -271 2 3548 52 8993398 5 /openedx/staticfiles/studio/bundles/WelcomeMessage.js
DUPTYPE_WITHIN_SAME_TREE -271 1 3548 52 8999189 5 /openedx/staticfiles/bundles/WelcomeMessage.a9b24a89715d51bbd8f2.492dfc31109f.js
DUPTYPE_WITHIN_SAME_TREE -271 1 3548 52 8974326 5 /openedx/staticfiles/bundles/WelcomeMessage.js
DUPTYPE_FIRST_OCCURRENCE 3521 2 3556 52 8998633 5 /openedx/staticfiles/templates/dashboard/_dashboard_entitlement_actions.ddc3139f0d16.html
DUPTYPE_WITHIN_SAME_TREE -3521 2 3556 52 8975555 5 /openedx/staticfiles/templates/dashboard/_dashboard_entitlement_actions.html
DUPTYPE_FIRST_OCCURRENCE 4947 3 3556 52 8998061 5 /openedx/staticfiles/js/learner_dashboard/views/program_details_sidebar_view.5a6f15e1abdc.js
DUPTYPE_WITHIN_SAME_TREE -4947 3 3556 52 8976412 5 /openedx/staticfiles/js/learner_dashboard/views/program_details_sidebar_view.js
DUPTYPE_FIRST_OCCURRENCE 6233 3 3559 52 9000947 5 /openedx/staticfiles/studio/js/views/show_textbook.a10882821e5a.js
DUPTYPE_WITHIN_SAME_TREE -6233 3 3559 52 8993807 5 /openedx/staticfiles/studio/js/views/show_textbook.js
DUPTYPE_FIRST_OCCURRENCE 10403 5 3560 52 8996759 5 /openedx/staticfiles/paragon/coverage/lcov-report/src/CssJail/index.b926928e1507.html
DUPTYPE_WITHIN_SAME_TREE -10403 5 3560 52 8983559 5 /openedx/staticfiles/paragon/coverage/lcov-report/src/CssJail/index.html
DUPTYPE_FIRST_OCCURRENCE 16077 8 3560 52 8994571 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/coverage/lcov-report/src/CssJail/index.bf1b6bb78d99.html
DUPTYPE_WITHIN_SAME_TREE -16077 8 3560 52 8977368 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/coverage/lcov-report/src/CssJail/index.html
DUPTYPE_FIRST_OCCURRENCE 16309 8 3560 52 8995588 5 /openedx/staticfiles/studio-frontend/node_modules/@edx/paragon/coverage/lcov-report/src/CssJail/index.ca106ce9a3f8.html
DUPTYPE_WITHIN_SAME_TREE -16309 8 3560 52 8984079 5 /openedx/staticfiles/studio-frontend/node_modules/@edx/paragon/coverage/lcov-report/src/CssJail/index.html
DUPTYPE_FIRST_OCCURRENCE 10461 5 3562 52 8996738 5 /openedx/staticfiles/paragon/coverage/lcov-report/src/TextArea/index.279c94ae774b.html
DUPTYPE_WITHIN_SAME_TREE -10461 5 3562 52 8983530 5 /openedx/staticfiles/paragon/coverage/lcov-report/src/TextArea/index.html
DUPTYPE_FIRST_OCCURRENCE 10429 5 3564 52 8996736 5 /openedx/staticfiles/paragon/coverage/lcov-report/src/InputText/index.1d81537b4036.html
DUPTYPE_WITHIN_SAME_TREE -10429 5 3564 52 8983527 5 /openedx/staticfiles/paragon/coverage/lcov-report/src/InputText/index.html
DUPTYPE_FIRST_OCCURRENCE 16337 8 3565 52 8995585 5 /openedx/staticfiles/studio-frontend/node_modules/@edx/paragon/coverage/lcov-report/src/InputSelect/README.md.1bcb2ffe73e5.html
DUPTYPE_WITHIN_SAME_TREE -16337 8 3565 52 8984075 5 /openedx/staticfiles/studio-frontend/node_modules/@edx/paragon/coverage/lcov-report/src/InputSelect/README.md.html
DUPTYPE_FIRST_OCCURRENCE 15833 7 3568 52 8995776 5 /openedx/staticfiles/xblock/resources/drag_and_drop_v2/public/js/translations/en/text.aa28400b4d11.js
DUPTYPE_WITHIN_SAME_TREE -15833 7 3568 52 8986425 5 /openedx/staticfiles/xblock/resources/drag_and_drop_v2/public/js/translations/en/text.js
DUPTYPE_WITHIN_SAME_TREE -15833 8 3568 52 9234747 5 /openedx/staticfiles/studio/xblock/resources/drag_and_drop_v2/public/js/translations/en/text.js
DUPTYPE_WITHIN_SAME_TREE -15833 8 3568 52 9257123 5 /openedx/staticfiles/studio/xblock/resources/drag_and_drop_v2/public/js/translations/en/text.aa28400b4d11.js
DUPTYPE_FIRST_OCCURRENCE 3859 2 3569 52 8998481 5 /openedx/staticfiles/templates/widgets/footer-language-selector.9725c58f12e0.html
DUPTYPE_WITHIN_SAME_TREE -3859 2 3569 52 8974677 5 /openedx/staticfiles/templates/widgets/footer-language-selector.html
DUPTYPE_FIRST_OCCURRENCE 10457 5 3569 52 8996749 5 /openedx/staticfiles/paragon/coverage/lcov-report/src/Tabs/index.fdc1fa5444f9.html
DUPTYPE_WITHIN_SAME_TREE -10457 5 3569 52 8983545 5 /openedx/staticfiles/paragon/coverage/lcov-report/src/Tabs/index.html
DUPTYPE_FIRST_OCCURRENCE 16121 8 3572 52 8994526 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/coverage/lcov-report/src/ListBoxOption/index.ce06c61b7e70.html
DUPTYPE_WITHIN_SAME_TREE -16121 8 3572 52 8977307 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/coverage/lcov-report/src/ListBoxOption/index.html
DUPTYPE_FIRST_OCCURRENCE 16353 8 3572 52 8994602 5 /openedx/staticfiles/studio-frontend/node_modules/@edx/paragon/coverage/lcov-report/src/ListBoxOption/index.6d5f32f37bdc.html
DUPTYPE_WITHIN_SAME_TREE -16353 8 3572 52 8984022 5 /openedx/staticfiles/studio-frontend/node_modules/@edx/paragon/coverage/lcov-report/src/ListBoxOption/index.html
DUPTYPE_FIRST_OCCURRENCE 10399 5 3572 52 8996729 5 /openedx/staticfiles/paragon/coverage/lcov-report/src/CheckBoxGroup/index.9d5b6e55ed6f.html
DUPTYPE_WITHIN_SAME_TREE -10399 5 3572 52 8983517 5 /openedx/staticfiles/paragon/coverage/lcov-report/src/CheckBoxGroup/index.html
DUPTYPE_FIRST_OCCURRENCE 16381 8 3576 52 8994594 5 /openedx/staticfiles/studio-frontend/node_modules/@edx/paragon/coverage/lcov-report/src/Responsive/index.f70113478d3a.html
DUPTYPE_WITHIN_SAME_TREE -16381 8 3576 52 8984011 5 /openedx/staticfiles/studio-frontend/node_modules/@edx/paragon/coverage/lcov-report/src/Responsive/index.html
DUPTYPE_FIRST_OCCURRENCE 10453 5 3576 52 8996734 5 /openedx/staticfiles/paragon/coverage/lcov-report/src/Table/index.b9097a612923.html
DUPTYPE_WITHIN_SAME_TREE -10453 5 3576 52 8983524 5 /openedx/staticfiles/paragon/coverage/lcov-report/src/Table/index.html
DUPTYPE_FIRST_OCCURRENCE 16149 8 3576 52 8994518 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/coverage/lcov-report/src/Responsive/index.76c237879d1c.html
DUPTYPE_WITHIN_SAME_TREE -16149 8 3576 52 8977296 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/coverage/lcov-report/src/Responsive/index.html
DUPTYPE_FIRST_OCCURRENCE 10425 5 3578 52 8996757 5 /openedx/staticfiles/paragon/coverage/lcov-report/src/InputSelect/index.9601feb35f92.html
DUPTYPE_WITHIN_SAME_TREE -10425 5 3578 52 8983556 5 /openedx/staticfiles/paragon/coverage/lcov-report/src/InputSelect/index.html
DUPTYPE_FIRST_OCCURRENCE 16349 8 3580 52 8995574 5 /openedx/staticfiles/studio-frontend/node_modules/@edx/paragon/coverage/lcov-report/src/ListBox/index.91c17d3a7a6d.html
DUPTYPE_WITHIN_SAME_TREE -16349 8 3580 52 8984060 5 /openedx/staticfiles/studio-frontend/node_modules/@edx/paragon/coverage/lcov-report/src/ListBox/index.html
DUPTYPE_FIRST_OCCURRENCE 10465 5 3580 52 8996727 5 /openedx/staticfiles/paragon/coverage/lcov-report/src/asInput/index.7b79a4b395db.html
DUPTYPE_WITHIN_SAME_TREE -10465 5 3580 52 8983514 5 /openedx/staticfiles/paragon/coverage/lcov-report/src/asInput/index.html
DUPTYPE_FIRST_OCCURRENCE 16117 8 3580 52 8994557 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/coverage/lcov-report/src/ListBox/index.d0282356ed60.html
DUPTYPE_WITHIN_SAME_TREE -16117 8 3580 52 8977349 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/coverage/lcov-report/src/ListBox/index.html
DUPTYPE_FIRST_OCCURRENCE 10439 5 3582 52 8996769 5 /openedx/staticfiles/paragon/coverage/lcov-report/src/Modal/index.5170f74cbbff.html
DUPTYPE_WITHIN_SAME_TREE -10439 5 3582 52 8983573 5 /openedx/staticfiles/paragon/coverage/lcov-report/src/Modal/index.html
DUPTYPE_FIRST_OCCURRENCE 16187 8 3586 52 8994516 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/coverage/lcov-report/src/asInput/index.ecbbde6d1404.html
DUPTYPE_WITHIN_SAME_TREE -16187 8 3586 52 8977293 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/coverage/lcov-report/src/asInput/index.html
DUPTYPE_FIRST_OCCURRENCE 16419 8 3586 52 8994592 5 /openedx/staticfiles/studio-frontend/node_modules/@edx/paragon/coverage/lcov-report/src/asInput/index.ceaa01462d07.html
DUPTYPE_WITHIN_SAME_TREE -16419 8 3586 52 8984008 5 /openedx/staticfiles/studio-frontend/node_modules/@edx/paragon/coverage/lcov-report/src/asInput/index.html
DUPTYPE_FIRST_OCCURRENCE 6845 4 3588 52 8753919 5 /openedx/staticfiles/common/js/components/views/paging_footer.d423732d4419.js
DUPTYPE_WITHIN_SAME_TREE -6845 5 3588 52 8999995 5 /openedx/staticfiles/studio/common/js/components/views/paging_footer.d423732d4419.js
DUPTYPE_WITHIN_SAME_TREE -6845 4 3588 52 8748145 5 /openedx/staticfiles/common/js/components/views/paging_footer.js
DUPTYPE_WITHIN_SAME_TREE -6845 5 3588 52 8987346 5 /openedx/staticfiles/studio/common/js/components/views/paging_footer.js
DUPTYPE_FIRST_OCCURRENCE 10449 5 3588 52 8996761 5 /openedx/staticfiles/paragon/coverage/lcov-report/src/StatusAlert/index.8a787d03262d.html
DUPTYPE_WITHIN_SAME_TREE -10449 5 3588 52 8983562 5 /openedx/staticfiles/paragon/coverage/lcov-report/src/StatusAlert/index.html
DUPTYPE_FIRST_OCCURRENCE 4957 3 3588 52 8998056 5 /openedx/staticfiles/js/learner_dashboard/views/unenroll_view.3dd82b1066f7.js
DUPTYPE_WITHIN_SAME_TREE -4957 3 3588 52 8976407 5 /openedx/staticfiles/js/learner_dashboard/views/unenroll_view.js
DUPTYPE_FIRST_OCCURRENCE 16415 8 3590 52 8995569 5 /openedx/staticfiles/studio-frontend/node_modules/@edx/paragon/coverage/lcov-report/src/ValidationMessage/index.06e5193ee4ae.html
DUPTYPE_WITHIN_SAME_TREE -16415 8 3590 52 8984053 5 /openedx/staticfiles/studio-frontend/node_modules/@edx/paragon/coverage/lcov-report/src/ValidationMessage/index.html
DUPTYPE_FIRST_OCCURRENCE 16183 8 3590 52 8994552 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/coverage/lcov-report/src/ValidationMessage/index.c6f7fe3676b4.html
DUPTYPE_WITHIN_SAME_TREE -16183 8 3590 52 8977342 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/coverage/lcov-report/src/ValidationMessage/index.html
DUPTYPE_FIRST_OCCURRENCE 12245 5 3594 52 8997214 5 /openedx/staticfiles/xblock/resources/lti_consumer/templates/html/student.3b84a06befa0.html
DUPTYPE_WITHIN_SAME_TREE -12245 5 3594 52 8986695 5 /openedx/staticfiles/xblock/resources/lti_consumer/templates/html/student.html
DUPTYPE_WITHIN_SAME_TREE -12245 6 3594 52 9257840 5 /openedx/staticfiles/studio/xblock/resources/lti_consumer/templates/html/student.3b84a06befa0.html
DUPTYPE_WITHIN_SAME_TREE -12245 6 3594 52 9234535 5 /openedx/staticfiles/studio/xblock/resources/lti_consumer/templates/html/student.html
